dataset,model,instance_index,category_correlation,category_rank_agreement,category_sign_agreement
gmsc,xgboost,22224,0.19391041545886264,0.6857142857142857,0.5
gmsc,xgboost,22606,-0.527167640114165,0.9142857142857144,0.0
gmsc,xgboost,22667,-0.49321296770476036,0.8571428571428572,0.5
gmsc,xgboost,22676,-0.9371549941551833,0.45714285714285713,0.5
gmsc,xgboost,22933,-0.605896348302867,0.6571428571428571,0.16666666666666666
gmsc,xgboost,23049,-0.7054053197551349,0.8,0.5
gmsc,xgboost,23218,-0.456827933361226,0.8857142857142857,0.3333333333333333
gmsc,xgboost,23293,-0.39442232683873324,0.6571428571428571,0.5
gmsc,xgboost,23420,-0.5004480834700057,0.8571428571428572,0.3333333333333333
gmsc,xgboost,23751,-0.8535254800095874,0.4857142857142857,0.3333333333333333
gmsc,xgboost,24039,-0.45466505502265964,0.9142857142857144,0.5
gmsc,xgboost,24524,-0.6248413442848597,0.7142857142857143,0.16666666666666666
gmsc,xgboost,24677,-0.7745914221582338,0.8571428571428572,0.3333333333333333
gmsc,xgboost,24858,-0.3565844196836997,0.8285714285714286,0.5
gmsc,xgboost,24866,-0.6512582967042917,0.9714285714285715,0.5
gmsc,xgboost,25022,-0.4025000023516298,0.6285714285714286,0.5
gmsc,xgboost,25143,-0.4173037654223303,0.8857142857142857,0.3333333333333333
gmsc,xgboost,25573,-0.47502914984485267,0.7142857142857143,0.3333333333333333
gmsc,xgboost,25590,-0.6848038411008694,0.9142857142857144,0.16666666666666666
gmsc,xgboost,26471,-0.7500052429792003,0.8857142857142857,0.3333333333333333
gmsc,xgboost,26639,-0.3533492649029725,0.9428571428571428,0.3333333333333333
gmsc,xgboost,26829,-0.5036279505619824,0.8285714285714286,0.3333333333333333
gmsc,xgboost,27026,-0.33779263610010235,0.7142857142857143,0.5
gmsc,xgboost,27528,-0.41431333267176085,0.7142857142857143,0.3333333333333333
gmsc,xgboost,27620,-0.39690110811747,0.7714285714285715,0.5
gmsc,xgboost,28077,-0.5442724476048166,0.9428571428571428,0.3333333333333333
gmsc,xgboost,28873,-0.7006139464353376,0.8285714285714286,0.16666666666666666
gmsc,xgboost,28951,-0.40088563414603096,0.6,0.3333333333333333
gmsc,xgboost,29064,-0.6981622973190951,0.9428571428571428,0.3333333333333333
gmsc,xgboost,29856,0.9780557269553868,0.8857142857142857,0.6666666666666666
gmsc,lightgbm,1306,-0.2194025563930722,0.6571428571428571,0.3333333333333333
gmsc,lightgbm,1902,-0.3378397790427602,0.9142857142857144,0.16666666666666666
gmsc,lightgbm,2025,-0.2515361888646313,0.9142857142857144,0.3333333333333333
gmsc,lightgbm,2278,-0.48689657763102495,0.5142857142857142,0.6666666666666666
gmsc,lightgbm,2559,-0.3461962731982453,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,2657,-0.7027209531798292,0.6285714285714286,0.16666666666666666
gmsc,lightgbm,2746,-0.5330177500966974,0.8285714285714286,0.5
gmsc,lightgbm,2805,-0.6557439082079003,0.5428571428571428,0.3333333333333333
gmsc,lightgbm,2903,-0.6232210615758487,0.8285714285714286,0.16666666666666666
gmsc,lightgbm,3817,0.7336718150148764,0.9142857142857144,0.3333333333333333
gmsc,lightgbm,3878,-0.785987672039035,0.8,0.16666666666666666
gmsc,lightgbm,4175,-0.3148141316409943,0.9142857142857144,0.3333333333333333
gmsc,lightgbm,4603,-0.16067524577424805,0.8571428571428572,0.3333333333333333
gmsc,lightgbm,4798,0.7433691363349243,0.9428571428571428,0.5
gmsc,lightgbm,4927,-0.4879117452811694,0.9714285714285715,0.3333333333333333
gmsc,lightgbm,5440,0.6809522778867789,0.8571428571428572,0.5
gmsc,lightgbm,5655,0.9010765090492859,0.8,0.6666666666666666
gmsc,lightgbm,5806,-0.38488737089061875,0.5714285714285714,0.16666666666666666
gmsc,lightgbm,6001,-0.24675787982867953,0.9142857142857144,0.3333333333333333
gmsc,lightgbm,6774,0.888340702897244,0.9714285714285715,0.6666666666666666
gmsc,lightgbm,7157,-0.2683412054411691,0.5714285714285714,0.16666666666666666
gmsc,lightgbm,8252,-0.11446201146497469,0.6571428571428571,0.6666666666666666
gmsc,lightgbm,8613,-0.2760123729036519,0.7142857142857143,0.16666666666666666
gmsc,lightgbm,9329,-0.40967320648613315,0.8571428571428572,0.16666666666666666
gmsc,lightgbm,9724,-0.06604602342792651,0.8,0.3333333333333333
gmsc,lightgbm,9858,-0.2953827322676344,0.7714285714285715,0.5
gmsc,lightgbm,10573,-0.20938766957510882,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,10856,-0.3972450462632971,0.9428571428571428,0.5
gmsc,lightgbm,10941,-0.6363250684240631,0.8,0.3333333333333333
gmsc,lightgbm,11050,-0.1580038175041497,0.8857142857142857,0.6666666666666666
gmsc,lightgbm,11057,-0.5970053921066502,0.8285714285714286,0.16666666666666666
gmsc,lightgbm,11575,-0.5696897965831319,0.9714285714285715,0.16666666666666666
gmsc,lightgbm,11994,-0.6671271197410907,0.8285714285714286,0.16666666666666666
gmsc,lightgbm,12261,-0.36953512103779307,0.8285714285714286,0.6666666666666666
gmsc,lightgbm,12896,0.5667221289387091,0.8285714285714286,0.5
gmsc,lightgbm,12999,0.8454665141525064,0.6,0.6666666666666666
gmsc,lightgbm,13053,-0.0936420718995773,0.8,0.5
gmsc,lightgbm,13071,-0.22552497244856817,0.8857142857142857,0.16666666666666666
gmsc,lightgbm,13217,-0.4180237469231129,0.8285714285714286,0.6666666666666666
gmsc,lightgbm,13293,-0.6328739062990578,0.4,0.16666666666666666
gmsc,lightgbm,13421,-0.7363325569983081,0.8571428571428572,0.16666666666666666
gmsc,lightgbm,13428,-0.41549984415256674,0.6285714285714286,0.16666666666666666
gmsc,lightgbm,13819,-0.5709164998157557,0.8571428571428572,0.16666666666666666
gmsc,lightgbm,13923,-0.6570921539100333,0.8571428571428572,0.3333333333333333
gmsc,lightgbm,14015,-0.5161294217662059,0.8857142857142857,0.0
gmsc,lightgbm,14202,-0.28172045068261736,0.45714285714285713,0.6666666666666666
gmsc,lightgbm,14851,-0.165285013839984,0.8857142857142857,0.5
gmsc,lightgbm,14910,-0.21956962222818519,0.8,0.3333333333333333
gmsc,lightgbm,15292,-0.4196701661496059,0.7714285714285715,0.16666666666666666
gmsc,lightgbm,15683,-0.044848359967133856,0.9142857142857144,0.3333333333333333
gmsc,lightgbm,16258,-0.6661962694718118,0.7428571428571429,0.5
gmsc,lightgbm,16307,-0.5948506194433648,0.37142857142857144,0.0
gmsc,lightgbm,16533,-0.21897550780339292,0.9142857142857144,0.3333333333333333
gmsc,lightgbm,16854,0.9382959551695407,0.8,0.5
gmsc,lightgbm,18807,0.9139538768517693,0.9142857142857144,0.5
gmsc,lightgbm,18835,-0.19924675031806324,0.8285714285714286,0.3333333333333333
gmsc,lightgbm,19025,-0.693084079728722,0.9428571428571428,0.3333333333333333
gmsc,lightgbm,19190,-0.29754774192329564,0.8,0.5
gmsc,lightgbm,19494,0.9572569466661697,0.9142857142857144,0.6666666666666666
gmsc,lightgbm,19999,-0.35331643733133744,0.7714285714285715,0.3333333333333333
gmsc,lightgbm,20220,-0.626907208256356,0.7714285714285715,0.5
gmsc,lightgbm,20381,-0.8341891844951524,0.7428571428571429,0.3333333333333333
gmsc,lightgbm,20390,-0.31153619161835666,0.7714285714285715,0.3333333333333333
gmsc,lightgbm,20494,-0.33305891862088116,0.7428571428571429,0.16666666666666666
gmsc,lightgbm,20772,-0.4758678818736956,0.45714285714285713,0.6666666666666666
gmsc,lightgbm,20890,0.8341078185475799,0.8285714285714286,0.16666666666666666
gmsc,lightgbm,20913,-0.6365058714781349,0.6,0.3333333333333333
gmsc,lightgbm,21376,-0.40986681208769055,0.9428571428571428,0.3333333333333333
gmsc,lightgbm,21919,-0.6608924097461728,0.8,0.0
gmsc,lightgbm,22180,-0.6244960897701438,0.2857142857142857,0.3333333333333333
gmsc,lightgbm,22224,0.5128856853520427,0.9142857142857144,0.16666666666666666
gmsc,lightgbm,22606,-0.4120682309408048,0.7142857142857143,0.16666666666666666
gmsc,lightgbm,22667,-0.46087260987483064,0.5714285714285714,0.3333333333333333
gmsc,lightgbm,22676,-0.6978764347585675,0.8857142857142857,0.5
gmsc,lightgbm,22933,-0.6166365610183794,0.8571428571428572,0.3333333333333333
gmsc,lightgbm,23049,-0.44894172926920145,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,23218,-0.4007414975790845,0.7714285714285715,0.5
gmsc,lightgbm,23293,-0.24315981538840742,0.8857142857142857,0.5
gmsc,lightgbm,23420,-0.3644013100292508,0.6857142857142857,0.3333333333333333
gmsc,lightgbm,23751,-0.49564945935960225,0.8857142857142857,0.5
gmsc,lightgbm,24039,-0.10682635363727526,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,24524,-0.5421279858829909,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,24677,-0.4329322771504893,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,24858,-0.17499298249037848,0.8,0.3333333333333333
gmsc,lightgbm,24866,-0.39623913674840266,0.7714285714285715,0.3333333333333333
gmsc,lightgbm,25022,-0.24949021048089076,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,25143,-0.42193282689656164,0.8857142857142857,0.16666666666666666
gmsc,lightgbm,25573,-0.3482342794319461,0.7714285714285715,0.3333333333333333
gmsc,lightgbm,25590,-0.5215825503216707,0.8857142857142857,0.16666666666666666
gmsc,lightgbm,26471,-0.37795538775037824,0.8857142857142857,0.3333333333333333
gmsc,lightgbm,26639,-0.11805244298711022,0.8285714285714286,0.3333333333333333
gmsc,lightgbm,26829,-0.43603772470885954,0.6571428571428571,0.3333333333333333
gmsc,lightgbm,27026,-0.23454121568031197,0.8,0.5
gmsc,lightgbm,27528,-0.3169360644895505,0.6571428571428571,0.3333333333333333
gmsc,lightgbm,27620,-0.3942049960820272,0.5714285714285714,0.6666666666666666
gmsc,lightgbm,28077,-0.4980613056506681,0.8,0.3333333333333333
gmsc,lightgbm,28873,-0.6291738602586285,0.7714285714285715,0.0
gmsc,lightgbm,28951,-0.3846069695295294,0.7142857142857143,0.16666666666666666
gmsc,lightgbm,29064,-0.833295957643254,0.5428571428571428,0.5
gmsc,lightgbm,29856,0.9564802038845939,0.8,0.5
gmsc,random_forest,1306,-0.7104540425351517,0.9428571428571428,0.3333333333333333
gmsc,random_forest,1902,-0.8347233239603595,0.9428571428571428,0.16666666666666666
gmsc,random_forest,2025,-0.7920044213778639,0.9428571428571428,0.3333333333333333
gmsc,random_forest,2278,-0.7972299232635496,0.9428571428571428,0.6666666666666666
gmsc,random_forest,2559,-0.7903730260241328,0.9428571428571428,0.3333333333333333
gmsc,random_forest,2657,-0.9564451510317095,0.9714285714285715,0.0
gmsc,random_forest,2746,-0.9849372762938028,0.9142857142857144,0.0
gmsc,random_forest,2805,-0.9468211886527363,0.9428571428571428,0.16666666666666666
gmsc,random_forest,2903,-0.8603490559648495,0.8571428571428572,0.3333333333333333
gmsc,random_forest,3817,0.23923495285919896,0.9428571428571428,0.3333333333333333
gmsc,random_forest,3878,-0.9699304992885702,0.9714285714285715,0.5
gmsc,random_forest,4175,-0.7719745395229193,0.6,0.3333333333333333
gmsc,random_forest,4603,-0.7676264118495884,0.9428571428571428,0.3333333333333333
gmsc,random_forest,4798,0.9247295759249881,0.9714285714285715,0.6666666666666666
gmsc,random_forest,4927,-0.8484063811211794,0.8571428571428572,0.5
gmsc,random_forest,5440,0.2713262326948892,0.9142857142857144,0.5
gmsc,random_forest,5655,0.4078839002815586,0.9714285714285715,0.3333333333333333
gmsc,random_forest,5806,-0.8070586557254633,0.8857142857142857,0.16666666666666666
gmsc,random_forest,6001,-0.3717605179127424,0.9142857142857144,0.3333333333333333
gmsc,random_forest,6774,0.5009042870892096,0.8571428571428572,0.6666666666666666
gmsc,random_forest,7157,-0.8094078709878508,0.9428571428571428,0.0
gmsc,random_forest,8252,-0.7105512311572169,0.8857142857142857,0.5
gmsc,random_forest,8613,-0.8606911438656645,0.8,0.5
gmsc,random_forest,9329,-0.8457297479489894,0.9428571428571428,0.3333333333333333
gmsc,random_forest,9724,-0.6921297819180825,0.8857142857142857,0.16666666666666666
gmsc,random_forest,9858,-0.39015659154059884,0.8857142857142857,0.5
gmsc,random_forest,10573,-0.34093823985359367,0.8571428571428572,0.3333333333333333
gmsc,random_forest,10856,-0.8062782911459743,0.8857142857142857,0.5
gmsc,random_forest,10941,-0.7756729509926034,0.9428571428571428,0.3333333333333333
gmsc,random_forest,11050,-0.749313297189354,0.9714285714285715,0.5
gmsc,random_forest,11057,-0.8352985742392793,0.9714285714285715,0.3333333333333333
gmsc,random_forest,11575,-0.8309720967207581,0.8571428571428572,0.0
gmsc,random_forest,11994,-0.9063728667229675,0.8,0.5
gmsc,random_forest,12261,-0.8140617581143169,0.9428571428571428,0.3333333333333333
gmsc,random_forest,12896,0.5358889736799062,0.9428571428571428,0.6666666666666666
gmsc,random_forest,12999,0.596362833707208,1.0,0.6666666666666666
gmsc,random_forest,13053,-0.34038464505502075,0.9714285714285715,0.5
gmsc,random_forest,13071,-0.4330662104944968,0.8857142857142857,0.3333333333333333
gmsc,random_forest,13217,-0.5953320363821887,0.7142857142857143,0.5
gmsc,random_forest,13293,-0.8126172759891032,0.9428571428571428,0.3333333333333333
gmsc,random_forest,13421,-0.8288906227380817,0.9428571428571428,0.16666666666666666
gmsc,random_forest,13428,-0.7720429649654436,0.9142857142857144,0.5
gmsc,random_forest,13819,-0.861166602454171,0.8571428571428572,0.0
gmsc,random_forest,13923,-0.9523367648461465,0.9428571428571428,0.16666666666666666
gmsc,random_forest,14015,-0.8630368914136096,0.9428571428571428,0.16666666666666666
gmsc,random_forest,14202,-0.7385329097840447,0.8857142857142857,0.5
gmsc,random_forest,14851,-0.34566837154865937,0.8857142857142857,0.6666666666666666
gmsc,random_forest,14910,-0.7559483804585796,0.8857142857142857,0.5
gmsc,random_forest,15292,-0.8259654175153052,0.9142857142857144,0.0
gmsc,random_forest,15683,-0.695900252735435,0.9142857142857144,0.3333333333333333
gmsc,random_forest,16258,-0.8670843313914518,0.9142857142857144,0.5
gmsc,random_forest,16307,-0.9295461373533052,0.8285714285714286,0.3333333333333333
gmsc,random_forest,16533,-0.7774433051536135,0.8285714285714286,0.3333333333333333
gmsc,random_forest,16854,0.964978536032708,0.9142857142857144,0.3333333333333333
gmsc,random_forest,18807,0.9515457154116257,0.9428571428571428,0.6666666666666666
gmsc,random_forest,18835,-0.7712239204242162,0.9714285714285715,0.3333333333333333
gmsc,random_forest,19025,-0.8407228179189244,0.8571428571428572,0.3333333333333333
gmsc,random_forest,19190,-0.42034926764863034,0.7714285714285715,0.5
gmsc,random_forest,19494,0.9860550609518086,0.9142857142857144,0.5
gmsc,random_forest,19999,-0.40641064589003983,0.8571428571428572,0.5
gmsc,random_forest,20220,-0.8214235598062026,0.8857142857142857,0.3333333333333333
gmsc,random_forest,20381,-0.9193773240682546,0.9714285714285715,0.5
gmsc,random_forest,20390,-0.3930090861820247,0.8857142857142857,0.3333333333333333
gmsc,random_forest,20494,-0.8462855037779988,0.7714285714285715,0.3333333333333333
gmsc,random_forest,20772,-0.7983417454256057,0.8571428571428572,0.0
gmsc,random_forest,20890,0.532550181236597,0.9428571428571428,0.3333333333333333
gmsc,random_forest,20913,-0.8922055056324839,0.8857142857142857,0.6666666666666666
gmsc,random_forest,21376,-0.5320541908301502,0.9714285714285715,0.3333333333333333
gmsc,random_forest,21919,-0.859873165661083,0.9428571428571428,0.16666666666666666
gmsc,random_forest,22180,-0.8839175915729234,0.7714285714285715,0.3333333333333333
gmsc,random_forest,22224,0.11782772163050542,0.9714285714285715,0.3333333333333333
gmsc,random_forest,22606,-0.8084612246302101,0.8857142857142857,0.16666666666666666
gmsc,random_forest,22667,-0.8233290774553731,0.9428571428571428,0.3333333333333333
gmsc,random_forest,22676,-0.9351209018332745,0.7714285714285715,0.16666666666666666
gmsc,random_forest,22933,-0.8745488786030934,0.8571428571428572,0.16666666666666666
gmsc,random_forest,23049,-0.5311479387265171,0.9714285714285715,0.3333333333333333
gmsc,random_forest,23218,-0.763537201867791,0.8857142857142857,0.3333333333333333
gmsc,random_forest,23293,-0.7238823168503729,0.8857142857142857,0.16666666666666666
gmsc,random_forest,23420,-0.8335435254633975,0.7714285714285715,0.3333333333333333
gmsc,random_forest,23751,-0.92874990425883,0.9142857142857144,0.3333333333333333
gmsc,random_forest,24039,-0.375210482337943,0.9714285714285715,0.3333333333333333
gmsc,random_forest,24524,-0.8444083844563672,0.8,0.3333333333333333
gmsc,random_forest,24677,-0.5925237610964219,0.9428571428571428,0.16666666666666666
gmsc,random_forest,24858,-0.7559266013897714,0.9428571428571428,0.5
gmsc,random_forest,24866,-0.4259584160722924,0.8857142857142857,0.5
gmsc,random_forest,25022,-0.7530786885600194,0.8571428571428572,0.5
gmsc,random_forest,25143,-0.8196616122670474,0.9714285714285715,0.3333333333333333
gmsc,random_forest,25573,-0.8029078426618131,0.7714285714285715,0.3333333333333333
gmsc,random_forest,25590,-0.879950642507859,0.9714285714285715,0.16666666666666666
gmsc,random_forest,26471,-0.5546100416680726,1.0,0.3333333333333333
gmsc,random_forest,26639,-0.7253709524755434,0.8857142857142857,0.16666666666666666
gmsc,random_forest,26829,-0.8294514152378485,0.9714285714285715,0.16666666666666666
gmsc,random_forest,27026,-0.7652696619857938,0.9428571428571428,0.5
gmsc,random_forest,27528,-0.7809678368935027,0.9428571428571428,0.3333333333333333
gmsc,random_forest,27620,-0.6803482989478336,0.9428571428571428,0.3333333333333333
gmsc,random_forest,28077,-0.8158080299125517,0.9428571428571428,0.5
gmsc,random_forest,28873,-0.9040870703025737,0.9714285714285715,0.0
gmsc,random_forest,28951,-0.7916435259540172,0.7714285714285715,0.0
gmsc,random_forest,29064,-0.9436218937083506,1.0,0.16666666666666666
gmsc,random_forest,29856,0.9920569561348321,0.9428571428571428,0.8333333333333334
gmsc,mlp,1306,-0.8295073751413401,0.45714285714285713,0.3333333333333333
gmsc,mlp,1902,-0.8545519217028199,0.6285714285714286,0.5
gmsc,mlp,2025,-0.8641932393889332,0.6857142857142857,0.5
gmsc,mlp,2278,-0.8863691574018259,0.5714285714285714,0.3333333333333333
gmsc,mlp,2559,-0.8967731893507317,0.5714285714285714,0.5
gmsc,mlp,2657,-0.8591269600009651,0.6,0.5
gmsc,mlp,2746,-0.8907048693650187,0.6857142857142857,0.3333333333333333
gmsc,mlp,2805,-0.9104457298701091,0.6285714285714286,0.6666666666666666
gmsc,mlp,2903,-0.8890872710661322,0.42857142857142855,0.16666666666666666
gmsc,mlp,3817,0.24748314662154303,0.2,0.8333333333333334
gmsc,mlp,3878,-0.8889615707232025,0.7142857142857143,0.3333333333333333
gmsc,mlp,4175,-0.8121473753392534,0.5142857142857142,0.8333333333333334
gmsc,mlp,4603,-0.7447227907635815,0.6857142857142857,0.0
gmsc,mlp,4798,0.5518994330604614,0.4857142857142857,0.6666666666666666
gmsc,mlp,4927,-0.8914746174064249,0.4857142857142857,0.3333333333333333
gmsc,mlp,5440,0.6455939639331287,0.2857142857142857,0.16666666666666666
gmsc,mlp,5655,0.6391923660145921,0.6285714285714286,0.3333333333333333
gmsc,mlp,5806,-0.8573806005515519,0.6285714285714286,0.5
gmsc,mlp,6001,-0.8339956459356684,0.42857142857142855,0.5
gmsc,mlp,6774,0.6824598911687194,0.2571428571428571,0.2
gmsc,mlp,7157,-0.8038217479669104,0.4857142857142857,0.5
gmsc,mlp,8252,-0.7492084343835356,0.6285714285714286,0.6666666666666666
gmsc,mlp,8613,-0.8866682521698263,0.5714285714285714,0.0
gmsc,mlp,9329,-0.8342962951769831,0.6857142857142857,0.5
gmsc,mlp,9724,-0.7698197521088407,0.6857142857142857,0.5
gmsc,mlp,9858,-0.8817889405527747,0.6857142857142857,0.3333333333333333
gmsc,mlp,10573,-0.8593406141803572,0.5142857142857142,0.6666666666666666
gmsc,mlp,10856,-0.9193285210733567,0.6857142857142857,0.5
gmsc,mlp,10941,-0.8400350048752442,0.6285714285714286,0.3333333333333333
gmsc,mlp,11050,-0.8243419479031835,0.6,0.16666666666666666
gmsc,mlp,11057,-0.8974591051526217,0.5142857142857142,0.6666666666666666
gmsc,mlp,11575,-0.9017789713732935,0.6857142857142857,0.5
gmsc,mlp,11994,-0.9031307846166375,0.5428571428571428,0.16666666666666666
gmsc,mlp,12261,-0.8281595367509543,0.42857142857142855,0.16666666666666666
gmsc,mlp,12896,0.2467884794275362,0.057142857142857106,0.6666666666666666
gmsc,mlp,12999,0.8199626754478486,0.6285714285714286,0.8333333333333334
gmsc,mlp,13053,-0.8076588366577057,0.4857142857142857,0.5
gmsc,mlp,13071,-0.850504654610919,0.8,0.5
gmsc,mlp,13217,-0.7081892755756305,0.4857142857142857,0.6666666666666666
gmsc,mlp,13293,-0.8547229752542089,0.5714285714285714,0.6666666666666666
gmsc,mlp,13421,-0.8905911037716825,0.6285714285714286,0.3333333333333333
gmsc,mlp,13428,-0.8870784889755259,0.7428571428571429,0.3333333333333333
gmsc,mlp,13819,-0.858980766807772,0.5428571428571428,0.3333333333333333
gmsc,mlp,13923,-0.8254447767185867,0.4857142857142857,0.0
gmsc,mlp,14015,-0.8760069180856274,0.5714285714285714,0.0
gmsc,mlp,14202,-0.808473778906101,0.7428571428571429,0.5
gmsc,mlp,14851,-0.7493629167289201,0.5142857142857142,0.3333333333333333
gmsc,mlp,14910,-0.7839120515978159,0.5142857142857142,0.16666666666666666
gmsc,mlp,15292,-0.8790690123459854,0.6285714285714286,0.6666666666666666
gmsc,mlp,15683,-0.6353311730690847,0.42857142857142855,0.3333333333333333
gmsc,mlp,16258,-0.8763777156361487,0.4857142857142857,0.5
gmsc,mlp,16307,-0.8396663555758694,0.6285714285714286,0.5
gmsc,mlp,16533,-0.8336975929991024,0.45714285714285713,0.16666666666666666
gmsc,mlp,16854,0.8987178743605945,0.8,0.8333333333333334
gmsc,mlp,18807,0.8989574593971069,0.45714285714285713,0.3333333333333333
gmsc,mlp,18835,-0.8124477365113467,0.45714285714285713,0.5
gmsc,mlp,19025,-0.8753612541950994,0.45714285714285713,0.3333333333333333
gmsc,mlp,19190,-0.9051289157044518,0.5714285714285714,0.6666666666666666
gmsc,mlp,19494,0.8818537454410335,0.6285714285714286,0.6666666666666666
gmsc,mlp,19999,-0.8696352914580544,0.5142857142857142,0.5
gmsc,mlp,20220,-0.9009572301085514,0.5714285714285714,0.16666666666666666
gmsc,mlp,20381,-0.9116844159534335,0.6285714285714286,0.5
gmsc,mlp,20390,-0.8064688793805933,0.6,0.6666666666666666
gmsc,mlp,20494,-0.7923060473050866,0.6285714285714286,0.6666666666666666
gmsc,mlp,20772,-0.7408817533789113,0.5142857142857142,0.5
gmsc,mlp,20890,0.8398038476448539,0.5142857142857142,0.6666666666666666
gmsc,mlp,20913,-0.8193206060836296,0.4857142857142857,0.6666666666666666
gmsc,mlp,21376,-0.8932116467512464,0.45714285714285713,0.6666666666666666
gmsc,mlp,21919,-0.8506793274012231,0.7428571428571429,0.3333333333333333
gmsc,mlp,22180,-0.8340976492752158,0.5428571428571428,0.5
gmsc,mlp,22224,0.7224809317398111,0.5428571428571428,0.6666666666666666
gmsc,mlp,22606,-0.9104478646690264,0.6285714285714286,0.3333333333333333
gmsc,mlp,22667,-0.8799826366088314,0.7142857142857143,0.5
gmsc,mlp,22676,-0.8776313436482027,0.6285714285714286,0.6666666666666666
gmsc,mlp,22933,-0.8972886029646282,0.6571428571428571,0.3333333333333333
gmsc,mlp,23049,-0.8900509663037869,0.5714285714285714,0.5
gmsc,mlp,23218,-0.8411120153240973,0.6285714285714286,0.5
gmsc,mlp,23293,-0.7859280366570431,0.45714285714285713,0.16666666666666666
gmsc,mlp,23420,-0.8556768528012357,0.6571428571428571,0.6666666666666666
gmsc,mlp,23751,-0.7977578355491121,0.5142857142857142,0.6666666666666666
gmsc,mlp,24039,-0.7226517952071401,0.5428571428571428,0.5
gmsc,mlp,24524,-0.9007116862185626,0.5428571428571428,0.16666666666666666
gmsc,mlp,24677,-0.8373988327882953,0.5142857142857142,0.5
gmsc,mlp,24858,-0.806128903308034,0.5142857142857142,0.16666666666666666
gmsc,mlp,24866,-0.8877488079130728,0.6,0.5
gmsc,mlp,25022,-0.8027521293536437,0.5142857142857142,0.3333333333333333
gmsc,mlp,25143,-0.9110397720743465,0.5428571428571428,0.3333333333333333
gmsc,mlp,25573,-0.8439475392869514,0.45714285714285713,0.5
gmsc,mlp,25590,-0.8671985768630045,0.45714285714285713,0.3333333333333333
gmsc,mlp,26471,-0.924767123942691,0.5714285714285714,0.16666666666666666
gmsc,mlp,26639,-0.7863141106643248,0.5428571428571428,0.16666666666666666
gmsc,mlp,26829,-0.8352181701909888,0.5714285714285714,0.5
gmsc,mlp,27026,-0.8021299015896203,0.6285714285714286,0.5
gmsc,mlp,27528,-0.7937465485540731,0.8,0.6666666666666666
gmsc,mlp,27620,-0.8040962315562442,0.6571428571428571,0.3333333333333333
gmsc,mlp,28077,-0.7483701292442088,0.5428571428571428,0.5
gmsc,mlp,28873,-0.9173852560904203,0.6285714285714286,0.16666666666666666
gmsc,mlp,28951,-0.8814728228961083,0.5428571428571428,0.3333333333333333
gmsc,mlp,29064,-0.8740325818469841,0.4857142857142857,0.5
gmsc,mlp,29856,0.8617645722340744,0.6857142857142857,0.5
