dataset,model,instance_index,shap_lime_correlation,rank_agreement,sign_agreement,top10_overlap,explanation_agreement_score
taiwan,lightgbm,1868,-0.3425720495659358,0.7534584980237155,0.17391304347826086,0.6666666666666666,0.5535573122529645
taiwan,lightgbm,1941,0.21778152719226324,0.6595849802371542,0.5217391304347826,0.42857142857142855,0.548927159796725
taiwan,lightgbm,1971,-0.6181605345988657,0.5538537549407114,0.34782608695652173,0.3333333333333333,0.4258893280632411
taiwan,lightgbm,2104,-0.25769781935916064,0.7050395256916996,0.43478260869565216,0.5384615384615384,0.573989054423837
taiwan,lightgbm,2163,0.17132194835831213,0.783102766798419,0.6086956521739131,0.6666666666666666,0.6958498023715415
taiwan,lightgbm,2183,-0.2548992109234879,0.7910079051383399,0.2608695652173913,0.42857142857142855,0.523235460191982
taiwan,lightgbm,2193,-0.45101190115821044,0.6650197628458498,0.5217391304347826,0.5384615384615384,0.5840681058072362
taiwan,lightgbm,2208,-0.12463082270788875,0.6225296442687747,0.43478260869565216,0.25,0.4544466403162056
taiwan,lightgbm,2319,0.09109373630897111,0.7252964426877471,0.43478260869565216,0.5384615384615384,0.582091821222256
taiwan,lightgbm,2382,-0.13979371860337142,0.7124505928853755,0.34782608695652173,0.5384615384615384,0.5508665247795683
taiwan,lightgbm,2447,0.1553922950094548,0.7420948616600791,0.43478260869565216,0.5384615384615384,0.5888111888111888
taiwan,lightgbm,2553,-0.5886189184417481,0.799407114624506,0.21739130434782608,0.6666666666666666,0.5849802371541503
taiwan,lightgbm,2588,0.27562910848171535,0.6694664031620554,0.6086956521739131,0.42857142857142855,0.5789666854884247
taiwan,lightgbm,2604,-0.03371862330607968,0.5973320158102767,0.43478260869565216,0.42857142857142855,0.4979390175042349
taiwan,lightgbm,2611,0.08099572015563743,0.7737154150197629,0.4782608695652174,0.6666666666666666,0.6529644268774704
taiwan,lightgbm,2626,-0.008469410808559273,0.7287549407114624,0.43478260869565216,0.42857142857142855,0.5505081874647092
taiwan,lightgbm,2647,-0.25204609955203094,0.766798418972332,0.5217391304347826,0.5384615384615384,0.6247795682578291
taiwan,lightgbm,2663,0.25046834413170976,0.8463438735177866,0.5217391304347826,0.5384615384615384,0.656597750076011
taiwan,lightgbm,2668,-0.5082048797967182,0.5434782608695652,0.34782608695652173,0.25,0.3967391304347826
taiwan,lightgbm,2761,-0.07135708554319233,0.8231225296442688,0.5217391304347826,0.5384615384615384,0.6473092125266038
taiwan,lightgbm,2775,-0.2185451269690645,0.6996047430830039,0.5217391304347826,0.42857142857142855,0.5649350649350648
taiwan,lightgbm,2799,0.5971245906949496,0.5503952569169961,0.4782608695652174,0.3333333333333333,0.4636363636363636
taiwan,lightgbm,2839,0.6657471580891663,0.5108695652173914,0.6521739130434783,0.3333333333333333,0.5
taiwan,lightgbm,2959,0.04323171518379477,0.7134387351778656,0.5652173913043478,0.42857142857142855,0.5835121400338792
taiwan,lightgbm,2960,0.6262409817464016,0.5780632411067194,0.6956521739130435,0.25,0.5149209486166008
taiwan,lightgbm,3033,-0.2611664126466437,0.6709486166007905,0.2608695652173913,0.25,0.4216403162055336
taiwan,lightgbm,3108,-0.5475683254736707,0.7366600790513834,0.21739130434782608,0.5384615384615384,0.5214198844633627
taiwan,lightgbm,3230,-0.17579421722018254,0.5963438735177865,0.43478260869565216,0.25,0.44397233201581027
taiwan,lightgbm,3252,-0.09369947032519002,0.6892292490118577,0.4782608695652174,0.6666666666666666,0.6191699604743083
taiwan,lightgbm,3287,-0.11076197058816634,0.6689723320158103,0.43478260869565216,0.3333333333333333,0.4980237154150198
taiwan,lightgbm,3371,-0.05846053272628787,0.758399209486166,0.5217391304347826,0.5384615384615384,0.6214198844633627
taiwan,lightgbm,3747,-0.49733081000408497,0.5474308300395256,0.391304347826087,0.25,0.4113636363636364
taiwan,lightgbm,3764,-0.2712100268011588,0.6403162055335969,0.34782608695652173,0.3333333333333333,0.46047430830039526
taiwan,lightgbm,3811,0.5696343730104604,0.7396245059288538,0.6086956521739131,0.5384615384615384,0.639996959562177
taiwan,lightgbm,3815,-0.04600291269038627,0.6086956521739131,0.391304347826087,0.25,0.43586956521739134
taiwan,lightgbm,3859,0.012571498365005457,0.7425889328063241,0.5652173913043478,0.42857142857142855,0.5951722190852625
taiwan,lightgbm,4000,-0.007977363104643765,0.7015810276679841,0.5652173913043478,0.42857142857142855,0.5787690570299265
taiwan,lightgbm,4028,-0.3813459521525247,0.549901185770751,0.391304347826087,0.42857142857142855,0.46592320722755504
taiwan,lightgbm,4066,-0.23251298285818953,0.8379446640316206,0.391304347826087,0.6666666666666666,0.6525691699604743
taiwan,lightgbm,4088,-0.2423832908705964,0.6408102766798419,0.4782608695652174,0.5384615384615384,0.5613408330799635
taiwan,lightgbm,4096,-0.3935483504033493,0.6304347826086957,0.43478260869565216,0.3333333333333333,0.4826086956521739
taiwan,lightgbm,4115,-0.17584761262222995,0.7149209486166008,0.30434782608695654,0.42857142857142855,0.5058441558441559
taiwan,lightgbm,4158,-0.12051147449890888,0.6289525691699605,0.4782608695652174,0.42857142857142855,0.523630717108978
taiwan,lightgbm,4186,0.17131238415919825,0.5736166007905138,0.5217391304347826,0.3333333333333333,0.4859683794466403
taiwan,lightgbm,4238,0.4837808284371286,0.7470355731225297,0.4782608695652174,0.42857142857142855,0.5708639186900056
taiwan,lightgbm,4345,-0.17011388963718205,0.8028656126482213,0.30434782608695654,0.6666666666666666,0.6124505928853755
taiwan,lightgbm,4424,-0.18884337211818578,0.7475296442687747,0.391304347826087,0.5384615384615384,0.5779416235937975
taiwan,lightgbm,4435,-0.6193395239652736,0.7094861660079052,0.13043478260869565,0.5384615384615384,0.4844633627242323
taiwan,lightgbm,4496,-0.20830607338271154,0.6660079051383399,0.391304347826087,0.42857142857142855,0.5123658949745906
taiwan,lightgbm,4499,-0.006092126153007966,0.7697628458498024,0.5652173913043478,0.42857142857142855,0.6060417843026539
taiwan,lightgbm,4516,0.042210433005680684,0.6343873517786561,0.4782608695652174,0.42857142857142855,0.5258046301524563
taiwan,lightgbm,4562,0.260275962961903,0.7144268774703557,0.5217391304347826,0.3333333333333333,0.542292490118577
taiwan,lightgbm,4593,0.5913699876673633,0.5133399209486166,0.4782608695652174,0.25,0.42381422924901185
taiwan,lightgbm,4625,-0.33909711498750883,0.5,0.5652173913043478,0.17647058823529413,0.42250639386189254
taiwan,lightgbm,4644,-0.25237098134961594,0.8369565217391304,0.5217391304347826,0.6666666666666666,0.691304347826087
taiwan,lightgbm,4745,-0.4971973758521518,0.5316205533596838,0.391304347826087,0.3333333333333333,0.4300395256916996
taiwan,lightgbm,4816,-0.2658067598327418,0.525197628458498,0.43478260869565216,0.3333333333333333,0.44051383399209487
taiwan,lightgbm,4871,0.1583915939580085,0.683300395256917,0.43478260869565216,0.5384615384615384,0.565293402249924
taiwan,lightgbm,4908,0.6541619106176345,0.6363636363636364,0.6086956521739131,0.3333333333333333,0.5371541501976285
taiwan,lightgbm,4964,-0.5326239356529973,0.8102766798418972,0.30434782608695654,0.42857142857142855,0.5439864483342745
taiwan,lightgbm,4976,0.2091653201785084,0.7094861660079052,0.391304347826087,0.42857142857142855,0.5297571993224167
taiwan,lightgbm,4979,-0.5516749276040357,0.7504940711462451,0.21739130434782608,0.5384615384615384,0.5269534813013075
taiwan,lightgbm,5038,-0.6032615732123,0.6763833992094861,0.30434782608695654,0.42857142857142855,0.49042913608131
taiwan,lightgbm,5064,0.547834549911521,0.6175889328063241,0.5652173913043478,0.42857142857142855,0.5451722190852626
taiwan,lightgbm,5089,0.6465342793600017,0.5128458498023716,0.5652173913043478,0.17647058823529413,0.42764473378284124
taiwan,lightgbm,5263,-0.2090800307291999,0.525197628458498,0.34782608695652173,0.25,0.38942687747035576
taiwan,lightgbm,5306,0.5307312589114673,0.592391304347826,0.5217391304347826,0.25,0.4684782608695652
taiwan,lightgbm,5377,-0.35354348154199716,0.7341897233201581,0.5217391304347826,0.5384615384615384,0.6117360899969595
taiwan,lightgbm,5396,0.2899023782524382,0.7045454545454546,0.5217391304347826,0.5384615384615384,0.5998783824870781
taiwan,lightgbm,5483,0.07011380738518472,0.7495059288537549,0.5652173913043478,0.6666666666666666,0.6693675889328062
taiwan,lightgbm,5492,-0.4872941394362942,0.7040513833992095,0.30434782608695654,0.42857142857142855,0.5014963297571993
taiwan,lightgbm,5617,0.5200943615350916,0.6625494071146245,0.4782608695652174,0.42857142857142855,0.5370694522868436
taiwan,lightgbm,5761,-0.4585319544327583,0.641798418972332,0.21739130434782608,0.42857142857142855,0.4505081874647092
taiwan,lightgbm,5763,0.19272454200955558,0.7188735177865613,0.5217391304347826,0.42857142857142855,0.5726425748164878
taiwan,lightgbm,5764,-0.3213569327954425,0.7317193675889329,0.17391304347826086,0.5384615384615384,0.5064001216175129
taiwan,lightgbm,5942,-0.6505760772760338,0.44960474308300397,0.21739130434782608,0.25,0.32005928853754945
taiwan,random_forest,260,-0.73521942439806,0.8409090909090908,0.30434782608695654,0.6666666666666666,0.6276679841897232
taiwan,random_forest,378,-0.4792103476667878,0.9446640316205535,0.5217391304347826,0.8181818181818182,0.7798418972332016
taiwan,random_forest,403,-0.43073558737706913,0.9461462450592886,0.4782608695652174,0.8181818181818182,0.7673913043478261
taiwan,random_forest,455,-0.932469267887803,0.875,0.17391304347826086,0.6666666666666666,0.6021739130434782
taiwan,random_forest,507,-0.31849765895376037,0.775197628458498,0.5217391304347826,0.42857142857142855,0.5951722190852626
taiwan,random_forest,526,-0.8915263786430043,0.8586956521739131,0.13043478260869565,0.6666666666666666,0.5826086956521739
taiwan,random_forest,545,-0.20816926822168963,0.9125494071146245,0.391304347826087,0.6666666666666666,0.6824110671936758
taiwan,random_forest,555,-0.3443449889106244,0.8992094861660078,0.30434782608695654,0.5384615384615384,0.6125266038309516
taiwan,random_forest,581,-0.7907509968808621,0.6887351778656127,0.2608695652173913,0.42857142857142855,0.482326369282891
taiwan,random_forest,757,-0.8747619357766591,0.8107707509881423,0.21739130434782608,0.5384615384615384,0.5510641532380662
taiwan,random_forest,775,0.8023257641163434,0.8730237154150198,0.391304347826087,0.5384615384615384,0.6281392520522955
taiwan,random_forest,837,-0.8667247149987893,0.8325098814229249,0.17391304347826086,0.5384615384615384,0.5467163271511097
taiwan,random_forest,918,0.5434363030761692,0.7771739130434783,0.4782608695652174,0.5384615384615384,0.6158862876254181
taiwan,random_forest,960,-0.12059281541295395,0.9491106719367589,0.5217391304347826,0.8181818181818182,0.7816205533596838
taiwan,random_forest,980,-0.6720236119561351,0.817687747035573,0.34782608695652173,0.5384615384615384,0.5929613864396472
taiwan,random_forest,1079,0.7497683272105732,0.9407114624505929,0.7391304347826086,0.8181818181818182,0.8434782608695652
taiwan,random_forest,1130,-0.269076432039157,0.8888339920948616,0.2608695652173913,0.6666666666666666,0.6337944664031621
taiwan,random_forest,1157,0.7372444983380156,0.8527667984189723,0.34782608695652173,0.6666666666666666,0.6454545454545455
taiwan,random_forest,1189,-0.15234609547351663,0.8181818181818181,0.391304347826087,0.5384615384615384,0.6062024931590149
taiwan,random_forest,1346,-0.8880223651732562,0.8873517786561265,0.21739130434782608,0.6666666666666666,0.6201581027667984
taiwan,random_forest,1354,0.8711965378627534,0.7460474308300395,0.5217391304347826,0.5384615384615384,0.616479173000912
taiwan,random_forest,1434,-0.339252457017895,0.900197628458498,0.43478260869565216,0.8181818181818182,0.7359683794466404
taiwan,random_forest,1641,0.7782618105707584,0.7702569169960474,0.4782608695652174,0.42857142857142855,0.5801524562394127
taiwan,random_forest,1726,-0.7062981077237545,0.8507905138339921,0.2608695652173913,0.5384615384615384,0.5801155366372758
taiwan,random_forest,1868,-0.706546479912211,0.9219367588932806,0.34782608695652173,0.8181818181818182,0.7185770750988143
taiwan,random_forest,1941,-0.25850046972455387,0.9441699604743083,0.391304347826087,0.6666666666666666,0.6950592885375494
taiwan,random_forest,1971,-0.6333371100257175,0.8359683794466404,0.2608695652173913,0.6666666666666666,0.6126482213438735
taiwan,random_forest,2104,-0.7360463940437091,0.8680830039525692,0.30434782608695654,0.6666666666666666,0.6385375494071146
taiwan,random_forest,2163,-0.44989805771858044,0.9318181818181819,0.34782608695652173,1.0,0.7770750988142293
taiwan,random_forest,2183,0.03454198926381164,0.9323122529644269,0.21739130434782608,0.8181818181818182,0.6835968379446641
taiwan,random_forest,2193,-0.5953734791163676,0.908102766798419,0.34782608695652173,0.6666666666666666,0.6675889328063241
taiwan,random_forest,2208,-0.5370608388687403,0.866600790513834,0.4782608695652174,0.5384615384615384,0.6516570386135603
taiwan,random_forest,2319,-0.38395596209686295,0.9604743083003953,0.4782608695652174,0.8181818181818182,0.7731225296442689
taiwan,random_forest,2382,-0.66467209094774,0.8646245059288538,0.43478260869565216,0.6666666666666666,0.6762845849802371
taiwan,random_forest,2447,0.06077257585284917,0.8611660079051383,0.34782608695652173,0.6666666666666666,0.6488142292490119
taiwan,random_forest,2553,-0.8091855839341475,0.8799407114624506,0.2608695652173913,0.8181818181818182,0.6756916996047431
taiwan,random_forest,2588,0.4724631222378454,0.9199604743083005,0.6956521739130435,0.6666666666666666,0.7766798418972333
taiwan,random_forest,2604,0.482273500859861,0.9125494071146245,0.43478260869565216,0.8181818181818182,0.740909090909091
taiwan,random_forest,2611,0.23159623149047778,0.8809288537549407,0.34782608695652173,0.5384615384615384,0.6182578291273944
taiwan,random_forest,2626,-0.3575718584052153,0.9263833992094862,0.4782608695652174,0.8181818181818182,0.7594861660079052
taiwan,random_forest,2647,-0.632461994827863,0.9194664031620554,0.34782608695652173,0.8181818181818182,0.7175889328063242
taiwan,random_forest,2663,-0.44377725870074103,0.8606719367588933,0.5652173913043478,0.5384615384615384,0.6753724536333232
taiwan,random_forest,2668,-0.687057834083278,0.8087944664031621,0.2608695652173913,0.5384615384615384,0.5633171176649437
taiwan,random_forest,2761,-0.526191973710617,0.958498023715415,0.5217391304347826,1.0,0.8399209486166008
taiwan,random_forest,2775,-0.6107918906457482,0.883399209486166,0.5652173913043478,0.6666666666666666,0.7229249011857707
taiwan,random_forest,2799,0.783210394553682,0.8379446640316206,0.4782608695652174,0.5384615384615384,0.640194588020675
taiwan,random_forest,2839,0.9034030503305649,0.8700592885375494,0.6956521739130435,0.6666666666666666,0.7567193675889328
taiwan,random_forest,2959,-0.4704571538843461,0.9061264822134387,0.43478260869565216,0.8181818181818182,0.7383399209486167
taiwan,random_forest,2960,0.8670599766464788,0.8774703557312253,0.6956521739130435,0.6666666666666666,0.7596837944664031
taiwan,random_forest,3033,0.27768673418288986,0.842391304347826,0.34782608695652173,0.5384615384615384,0.6028428093645485
taiwan,random_forest,3108,-0.8027500729754795,0.8443675889328064,0.21739130434782608,0.8181818181818182,0.6484189723320158
taiwan,random_forest,3230,-0.49805086743147936,0.9184782608695652,0.4782608695652174,0.6666666666666666,0.7108695652173913
taiwan,random_forest,3252,-0.5144574670692631,0.891798418972332,0.2608695652173913,0.8181818181818182,0.6804347826086957
taiwan,random_forest,3287,-0.5674570540722295,0.9303359683794468,0.391304347826087,0.6666666666666666,0.6895256916996048
taiwan,random_forest,3371,0.003955025213736214,0.8601778656126483,0.391304347826087,0.6666666666666666,0.6614624505928854
taiwan,random_forest,3747,-0.8316504700900317,0.8142292490118577,0.2608695652173913,0.5384615384615384,0.565491030708422
taiwan,random_forest,3764,-0.5859238973165544,0.9174901185770752,0.43478260869565216,0.6666666666666666,0.6974308300395257
taiwan,random_forest,3811,0.8170081832807539,0.8903162055335969,0.6956521739130435,0.6666666666666666,0.7648221343873518
taiwan,random_forest,3815,-0.5280673593105734,0.9318181818181819,0.5217391304347826,0.6666666666666666,0.7292490118577075
taiwan,random_forest,3859,-0.573014207540804,0.9510869565217391,0.4782608695652174,0.8181818181818182,0.7693675889328063
taiwan,random_forest,4000,0.43650964655876107,0.8972332015810277,0.34782608695652173,0.8181818181818182,0.7086956521739131
taiwan,random_forest,4028,-0.6146824033420755,0.8260869565217391,0.43478260869565216,0.5384615384615384,0.6224080267558528
taiwan,random_forest,4066,-0.5401366428923585,0.9451581027667983,0.43478260869565216,0.6666666666666666,0.7084980237154149
taiwan,random_forest,4088,-0.588028434185409,0.8631422924901186,0.43478260869565216,0.8181818181818182,0.7211462450592886
taiwan,random_forest,4096,-0.48175092034020867,0.8453557312252964,0.43478260869565216,0.5384615384615384,0.6301155366372757
taiwan,random_forest,4115,0.1981229542796532,0.9071146245059288,0.30434782608695654,0.6666666666666666,0.6541501976284585
taiwan,random_forest,4158,-0.592969066001876,0.7564229249011858,0.30434782608695654,0.42857142857142855,0.5224449463579899
taiwan,random_forest,4186,0.5397073612610104,0.8863636363636364,0.6086956521739131,0.6666666666666666,0.7371541501976284
taiwan,random_forest,4238,0.7766348644783848,0.7766798418972332,0.2608695652173913,0.5384615384615384,0.5504712678625722
taiwan,random_forest,4345,-0.572755453440708,0.9352766798418972,0.21739130434782608,0.6666666666666666,0.6393280632411067
taiwan,random_forest,4424,-0.5831166442373783,0.8735177865612649,0.34782608695652173,0.5384615384615384,0.615293402249924
taiwan,random_forest,4435,-0.7794391119725105,0.8651185770750989,0.2608695652173913,0.8181818181818182,0.6697628458498024
taiwan,random_forest,4496,-0.031237161761765293,0.9258893280632411,0.4782608695652174,0.8181818181818182,0.7592885375494072
taiwan,random_forest,4499,-0.5510963706685437,0.9263833992094862,0.4782608695652174,1.0,0.8140316205533598
taiwan,random_forest,4516,-0.43078411490142227,0.9476284584980237,0.391304347826087,0.8181818181818182,0.7418972332015811
taiwan,random_forest,4562,-0.18101134699611468,0.941699604743083,0.391304347826087,0.8181818181818182,0.7395256916996048
taiwan,random_forest,4593,0.8740014024567461,0.8601778656126483,0.5652173913043478,0.6666666666666666,0.7136363636363636
taiwan,random_forest,4625,-0.6205579519733085,0.8853754940711462,0.4782608695652174,0.6666666666666666,0.6976284584980237
taiwan,random_forest,4644,-0.4275266385942663,0.8097826086956522,0.43478260869565216,0.5384615384615384,0.6158862876254181
taiwan,random_forest,4745,-0.7394072729202035,0.9100790513833992,0.391304347826087,0.6666666666666666,0.6814229249011857
taiwan,random_forest,4816,-0.21493587294842464,0.8433794466403162,0.34782608695652173,0.5384615384615384,0.6032380662815445
taiwan,random_forest,4871,-0.365991121440129,0.9298418972332017,0.391304347826087,1.0,0.7893280632411068
taiwan,random_forest,4908,0.8869447515871168,0.9174901185770752,0.6956521739130435,0.6666666666666666,0.775691699604743
taiwan,random_forest,4964,-0.551293055992554,0.8997035573122529,0.30434782608695654,0.8181818181818182,0.6966403162055337
taiwan,random_forest,4976,0.7556927709329385,0.91600790513834,0.30434782608695654,0.8181818181818182,0.7031620553359684
taiwan,random_forest,4979,-0.8141337661793525,0.8824110671936758,0.17391304347826086,0.8181818181818182,0.650592885375494
taiwan,random_forest,5038,-0.8599068382525304,0.8769762845849802,0.30434782608695654,0.6666666666666666,0.642094861660079
taiwan,random_forest,5064,0.7120452520549037,0.8982213438735178,0.6086956521739131,0.6666666666666666,0.741897233201581
taiwan,random_forest,5089,0.8929446447746231,0.817687747035573,0.6521739130434783,0.6666666666666666,0.7227272727272727
taiwan,random_forest,5263,-0.4706491819835497,0.8631422924901186,0.4782608695652174,0.8181818181818182,0.7341897233201582
taiwan,random_forest,5306,0.704112359328206,0.8705533596837945,0.391304347826087,0.6666666666666666,0.6656126482213439
taiwan,random_forest,5377,-0.6063726750810571,0.6847826086956522,0.391304347826087,0.25,0.466304347826087
taiwan,random_forest,5396,-0.08721172546496768,0.9303359683794468,0.43478260869565216,0.6666666666666666,0.7025691699604744
taiwan,random_forest,5483,-0.4279876948494677,0.9738142292490118,0.391304347826087,1.0,0.806916996047431
taiwan,random_forest,5492,-0.6619231346715281,0.9342885375494072,0.30434782608695654,0.8181818181818182,0.7104743083003954
taiwan,random_forest,5617,0.7820178434137119,0.8586956521739131,0.7391304347826086,0.5384615384615384,0.7267558528428093
taiwan,random_forest,5761,-0.7458730778971914,0.8705533596837945,0.391304347826087,0.5384615384615384,0.6271511097598055
taiwan,random_forest,5763,-0.3125493330402317,0.9738142292490118,0.4782608695652174,1.0,0.8330039525691699
taiwan,random_forest,5764,-0.5535016802096078,0.8888339920948616,0.2608695652173913,0.8181818181818182,0.6792490118577075
taiwan,random_forest,5942,-0.7878802332616498,0.824110671936759,0.2608695652173913,0.5384615384615384,0.5694435998783826
taiwan,mlp,260,-0.8096473958467495,0.5043644617217122,0.3,0.25,0.3667457846886849
taiwan,mlp,378,-0.6543912714521609,0.5894714652951011,0.4,0.25,0.43078858611804044
taiwan,mlp,403,-0.19202735263980875,0.6980374506226933,0.7,0.3333333333333333,0.5892149802490773
taiwan,mlp,455,-0.7858447087100756,0.5687402721169679,0.1,0.25,0.3324961088467872
taiwan,mlp,507,0.34212271940381844,0.5982003887385257,0.8,0.3333333333333333,0.5792801554954102
taiwan,mlp,526,-0.8866715047529554,0.6172949087710167,0.0,0.3333333333333333,0.34691796350840665
taiwan,mlp,545,-0.037164947644508305,0.7656866073092331,0.5,0.3333333333333333,0.5562746429236932
taiwan,mlp,555,-0.6504030299309339,0.5501913097996909,0.4,0.25,0.4150765239198764
taiwan,mlp,581,-0.808619814981674,0.47490434510015456,0.2,0.17647058823529413,0.30290291451065005
taiwan,mlp,757,-0.8323163840446334,0.5687402721169679,0.2,0.3333333333333333,0.38749610884678715
taiwan,mlp,775,0.7618943091455386,0.6216593704927289,0.4,0.3333333333333333,0.46866374819709156
taiwan,mlp,837,-0.7308671418600778,0.7405909524093877,0.1,0.5384615384615384,0.4877748425022166
taiwan,mlp,918,0.7309752355166432,0.5976548310233115,0.7,0.3333333333333333,0.5490619324093245
taiwan,mlp,960,0.2518644028342579,0.692581873470553,0.8,0.3333333333333333,0.6170327493882212
taiwan,mlp,980,-0.6474308741062291,0.7520476644288824,0.2,0.5384615384615384,0.5223575273100145
taiwan,mlp,1079,0.8472070059561364,0.7978745125068609,0.7,0.5384615384615384,0.6906882665412059
taiwan,mlp,1130,-0.6203467051895526,0.6554839488359988,0.3,0.3333333333333333,0.45219357953439954
taiwan,mlp,1157,0.8041960199475413,0.6483916985382164,0.5,0.3333333333333333,0.5093566794152865
taiwan,mlp,1189,-0.02570016223590985,0.5769236378451784,0.5,0.3333333333333333,0.48076945513807134
taiwan,mlp,1346,-0.7950378511211724,0.5021822308608561,0.2,0.25,0.3358728923443425
taiwan,mlp,1354,0.7355872455554073,0.6505739293990725,0.4,0.3333333333333333,0.480229571759629
taiwan,mlp,1434,0.010992217060273623,0.7525932221440964,0.5,0.42857142857142855,0.5796087174290672
taiwan,mlp,1641,0.7482361402335931,0.622750485923157,0.4,0.3333333333333333,0.46910019436926276
taiwan,mlp,1726,-0.7624295131455936,0.42689526616131984,0.1,0.25,0.2757581064645279
taiwan,mlp,1868,-0.5905949168599824,0.8316990908501309,0.2,0.5384615384615384,0.5542180978785138
taiwan,mlp,1941,0.042519286259746304,0.745500971846314,0.4,0.42857142857142855,0.5467718173099542
taiwan,mlp,1971,-0.6433581220941854,0.5249714226386677,0.2222222222222222,0.3333333333333333,0.3766552357221337
taiwan,mlp,2104,-0.6339389825694379,0.5332790206280559,0.4,0.25,0.40831160825122237
taiwan,mlp,2163,-0.39544048359471234,0.6102026584732343,0.5,0.3333333333333333,0.4940810633892937
taiwan,mlp,2183,0.4208171563618422,0.6964007774770512,0.2,0.5384615384615384,0.500098772529282
taiwan,mlp,2193,-0.6947937019520585,0.6020192927450239,0.1,0.25,0.34580771709800956
taiwan,mlp,2208,-0.39420921599830144,0.5463724057931927,0.3,0.25,0.3835489623172771
taiwan,mlp,2319,-0.38869448541791085,0.7154952975095423,0.5,0.42857142857142855,0.5647695475752454
taiwan,mlp,2382,-0.6239536391908798,0.6663951031402795,0.1,0.3333333333333333,0.3965580412561118
taiwan,mlp,2447,0.40211393432437065,0.7204053169464686,0.2,0.42857142857142855,0.476733555350016
taiwan,mlp,2553,-0.7673705225843804,0.7204053169464686,0.1,0.5384615384615384,0.479700588317049
taiwan,mlp,2588,0.8362642383525103,0.6347527556578657,0.8,0.25,0.5689011022631463
taiwan,mlp,2604,0.41875168260143375,0.5212767508933472,0.4,0.17647058823529413,0.3814518768279271
taiwan,mlp,2611,0.6499339203053864,0.6893085271792688,0.5,0.3333333333333333,0.5257234108717075
taiwan,mlp,2626,-0.3367226256014389,0.728043124959465,0.7,0.42857142857142855,0.6297886785552146
taiwan,mlp,2647,-0.6308706304355973,0.5305512320519857,0.5,0.25,0.4372204928207943
taiwan,mlp,2663,0.35993140091134856,0.7886000313482224,0.9,0.5384615384615384,0.7469784740777505
taiwan,mlp,2668,-0.5515789688921584,0.4967266537087158,0.1,0.17647058823529413,0.2816318379540746
taiwan,mlp,2761,-0.5674763663135587,0.4519909210611653,0.6,0.17647058823529413,0.4137375448950543
taiwan,mlp,2775,-0.4237546580712008,0.5223678663237753,0.6,0.25,0.46394714652951013
taiwan,mlp,2799,0.7971957579541061,0.6347527556578657,0.4,0.3333333333333333,0.47390110226314625
taiwan,mlp,2839,0.868541654300224,0.5921992538711712,0.7,0.3333333333333333,0.5468797015484684
taiwan,mlp,2959,-0.5744843905641182,0.49508998056307374,0.5,0.25,0.42303599222522953
taiwan,mlp,2960,0.8095681374846837,0.6025648504602379,0.7,0.3333333333333333,0.5510259401840951
taiwan,mlp,3033,0.28923541191419616,0.6527561602599287,0.3,0.3333333333333333,0.4511024641039715
taiwan,mlp,3108,-0.18704835760593447,0.6003826195993818,0.2,0.3333333333333333,0.4001530478397527
taiwan,mlp,3230,-0.15782312448273886,0.5774691955603924,0.5,0.3333333333333333,0.480987678224157
taiwan,mlp,3252,-0.28492541456839876,0.5692858298321819,0.3,0.25,0.3927143319328728
taiwan,mlp,3287,-0.6054155925946703,0.7116763935030441,0.5,0.42857142857142855,0.5632419859726462
taiwan,mlp,3371,-0.36932410783430436,0.6429361213860761,0.4,0.3333333333333333,0.4771744485544304
taiwan,mlp,3747,-0.7945858790038235,0.4896344034109334,0.4,0.3333333333333333,0.41585376136437335
taiwan,mlp,3764,-0.39342990794030125,0.8131501285328538,0.3,0.5384615384615384,0.5767985129516031
taiwan,mlp,3811,0.7972898610142951,0.5785603109908205,0.6,0.25,0.4864241243963282
taiwan,mlp,3815,-0.4852604653431213,0.640208332810006,0.5,0.25,0.48108333312400237
taiwan,mlp,3859,-0.31933129262233556,0.588925907579887,0.6,0.3333333333333333,0.5155703630319548
taiwan,mlp,4000,0.6176195411926281,0.5992915041689537,0.4,0.3333333333333333,0.45971660166758144
taiwan,mlp,4028,-0.5690303423725349,0.4241674775852497,0.3,0.17647058823529413,0.31260816750468806
taiwan,mlp,4066,-0.5753524070027052,0.6533017179751428,0.4,0.3333333333333333,0.4813206871900571
taiwan,mlp,4088,-0.4292767029685823,0.639662775094792,0.6,0.25,0.5108651100379168
taiwan,mlp,4096,-0.633105497798986,0.552919098375761,0.3,0.3333333333333333,0.4111676393503044
taiwan,mlp,4115,0.4456059693331666,0.7515021067136683,0.5,0.5384615384615384,0.6121393042239289
taiwan,mlp,4158,-0.14452643674203125,0.48145103768272296,0.4,0.17647058823529413,0.3655215915436774
taiwan,mlp,4186,0.6841008253040217,0.5649213681104697,0.5,0.42857142857142855,0.5045399758156164
taiwan,mlp,4238,0.811956177309596,0.5938359270168133,0.5,0.42857142857142855,0.5161057993781539
taiwan,mlp,4345,-0.6542725049132428,0.6151126779101606,0.3,0.42857142857142855,0.4646164997354928
taiwan,mlp,4424,-0.45013456283595893,0.7999376494464696,0.3333333333333333,0.6666666666666666,0.6199750597785878
taiwan,mlp,4435,-0.2472625843051724,0.5027277885760701,0.3,0.3333333333333333,0.39109111543042807
taiwan,mlp,4496,-0.4310347880393902,0.5551013292366171,0.5,0.25,0.4470405316946469
